"","p_val.x","avg_log2FC.x","pct.1.x","pct.2.x","p_val_adj.x","gene","p_val.y","avg_log2FC.y","pct.1.y","pct.2.y","p_val_adj.y"
"346",7.93982711781388e-112,0.727800357533428,0.65,0.423,2.90605612339106e-107,"BICD1",1.18507750486762e-57,-0.383066032942953,0.65,0.849,4.33750217556597e-53
"347",1.64440402525994e-111,0.879647436231998,0.424,0.218,6.01868317285389e-107,"LINC00632",4.93896821235522e-05,0.124021571900009,0.424,0.535,1
"348",2.11222303423408e-111,0.521474119777887,0.842,0.653,7.73094752760014e-107,"BEX3",2.55611275956725e-06,-0.0645140747479975,0.842,0.947,0.0935562831129208
"349",3.58861156257045e-111,0.589433027013926,0.794,0.606,1.31346771801641e-106,"DAD1",7.21395934387259e-11,0.233295627341263,0.794,0.923,2.64038125945081e-06
"350",4.25386005236093e-111,0.702257891020262,0.626,0.388,1.55695531776462e-106,"UBE2M",2.90188754150804e-07,0.304423629544833,0.626,0.748,0.0106211985906736
"351",3.78011643011384e-110,0.570395450080953,0.794,0.604,1.38356041458597e-105,"DYNLT1",1.20075020472098e-77,0.513079911854942,0.794,0.851,4.39486582429925e-73
"352",1.43393314024938e-109,0.593005126127903,0.775,0.559,5.24833868662675e-105,"HSPD1",2.45381317271081e-19,0.314979063245181,0.775,0.88,8.98120159343884e-15
"353",1.05179153898362e-108,0.582632140846017,0.784,0.588,3.84966221183395e-104,"COPS9",0.409418801104912,0.0643355304573903,0.784,0.922,1
"354",1.98625544904149e-108,0.479100379488947,0.882,0.734,7.26989356903674e-104,"SNRPN",0.0002428960483612,-0.0096245759569884,0.882,0.979,1
"355",3.21121737533102e-108,0.547091952492238,0.838,0.694,1.17533767154491e-103,"SEC11C",2.96340529661764e-05,-0.00090655736471934,0.838,0.96,1
"356",1.91894901456358e-107,0.65631413995337,0.635,0.39,7.02354528820416e-103,"COX16",0.000116713036116048,0.268910065946454,0.635,0.768,1
"357",4.11945433706983e-107,0.506311815587894,0.867,0.701,1.50776148191093e-102,"ATP6V1F",1.73966724111564e-212,-0.516272175530013,0.867,0.985,6.36735606920734e-208
"358",5.07388941497787e-107,-0.700425962943027,0.647,0.716,1.85709426477605e-102,"SORBS2",1.04954284019791e-101,-0.430073750310992,0.647,0.879,3.84143174940837e-97
"359",1.80930541476627e-106,0.574849838846287,0.752,0.531,6.62223874858602e-102,"RALA",6.82811511749694e-25,0.379387710664833,0.752,0.863,2.49915841415506e-20
"360",2.37798598798583e-106,0.619901327592423,0.701,0.471,8.70366651462694e-102,"PHB",5.41421267040494e-05,0.196188856579006,0.701,0.831,1
"361",1.52662772946856e-105,0.460979870237956,0.91,0.788,5.58761015262788e-101,"PLEKHA5",6.68962802336071e-05,0.131275937002374,0.91,0.97,1
"362",1.5783694381062e-105,0.584496493630579,0.742,0.514,5.7769899804125e-101,"CCT8",2.12400256341236e-10,0.246846380149508,0.742,0.867,7.77406178234556e-06
"363",2.82335986274794e-105,0.624550642717857,0.726,0.512,1.03337794336437e-100,"POLR2I",0.00310929086600314,0.202834459217006,0.726,0.877,1
"364",3.03185411893481e-105,1.04734965035024,0.327,0.152,1.10968892607133e-100,"CRABP2",0,-2.05531226316759,0.327,0.689,0
"365",3.21907513485108e-105,0.652537202490192,0.699,0.482,1.17821369010684e-100,"CCDC85B",5.73069871586069e-67,-0.292907996531915,0.699,0.906,2.09749303699217e-62
"366",1.33800952838386e-104,-0.571728844639149,0.732,0.788,4.89724867483777e-100,"RASAL2",0.0648655451551958,0.0548490371611554,0.732,0.869,1
"367",4.42329769980928e-104,0.533866163711245,0.815,0.613,1.61897119110719e-99,"NDUFS4",0.0222624337583396,0.122279955729407,0.815,0.933,1
"368",3.62821547615426e-103,0.79179748844642,0.644,0.437,1.32796314642722e-98,"NEUROD4",3.78867322551025e-148,1.17212764531467,0.644,0.526,1.38669228726901e-143
"369",7.70310232872288e-103,-0.60940252309559,0.697,0.758,2.81941248333586e-98,"ATP1B2",1.16351662716358e-40,-0.213323740881618,0.697,0.885,4.25858720708143e-36
"370",8.85393142656009e-103,0.493381327859074,0.836,0.665,3.24062744143526e-98,"MRPS24",4.69164670336258e-09,0.170938238059674,0.836,0.945,0.000171718960989774
"371",2.76228860766773e-102,0.584002553234001,0.72,0.495,1.01102525329247e-97,"TUFM",0.477917929086614,0.0778667381026078,0.72,0.875,1
"372",3.88807122426606e-102,-0.678281987203699,0.664,0.723,1.42307294879362e-97,"DLEU2",3.34972840754082e-40,0.58639268025918,0.664,0.704,1.22603409444402e-35
"373",5.88847040213416e-102,-0.787446612182964,0.544,0.63,2.15523905188512e-97,"IQGAP2",3.82272819499138e-266,-0.902433099500146,0.544,0.868,1.39915674664879e-261
"374",6.15053016695518e-102,0.455945039336371,0.899,0.784,2.25115554640727e-97,"NDUFB1",9.81531190888404e-64,-0.253783963607478,0.899,0.985,3.59250231177065e-59
"375",1.32256596603131e-101,-0.637448344791306,0.652,0.745,4.84072369227121e-97,"GPM6A",9.7336636999369e-227,-0.665416779252054,0.652,0.929,3.56261825081391e-222
"376",4.33686963527317e-101,0.681377848581444,0.698,0.491,1.58733765520633e-96,"TMX4",2.28431832346889e-60,0.655827261752252,0.698,0.744,8.36083349572847e-56
"377",4.51319436148239e-101,-0.337152003286114,0.985,0.991,1.65187426824617e-96,"RCVRN",3.39912671226387e-132,0.442376078344012,0.985,0.984,1.2441143679557e-127
"378",9.03680305590659e-101,0.366507999057593,0.948,0.861,3.30756028649237e-96,"UBL5",9.95012501283055e-36,-0.154088887947395,0.948,0.995,3.64184525594611e-31
"379",1.36024033722392e-99,-0.668224081788457,0.63,0.711,4.97861565827326e-95,"RD3",0,-0.984391428472517,0.63,0.937,0
"380",1.60013628113413e-99,-0.466942808141066,0.977,0.983,5.85665880257904e-95,"GSTP1",2.16338362510827e-125,0.489139517341004,0.977,0.993,7.91820040625877e-121
"381",2.46589147058852e-99,0.890634492655231,0.743,0.583,9.02540937150104e-95,"DDIT3",0.903507919950381,0.283289377366969,0.743,0.893,1
"382",2.53918007357454e-99,0.434236747107458,0.914,0.794,9.29365298729016e-95,"SELENOW",6.65087715444696e-16,-0.0775311831802039,0.914,0.982,2.43428754729913e-11
"383",2.94644360978665e-99,0.697553538189045,0.586,0.36,1.07842782561801e-94,"COTL1",0,-1.23128565459208,0.586,0.926,0
"384",1.57025480758217e-98,0.948853445616057,0.412,0.223,5.7472896212315e-94,"TXNIP",1.19439193708229e-48,-0.0926268061535522,0.412,0.635,4.37159392891488e-44
"385",2.84994796233049e-98,0.543927818098148,0.757,0.551,1.04310945369258e-93,"PRDX6",1.5700195723473e-132,-0.49682299315652,0.757,0.955,5.74642863674837e-128
"386",2.90868421189039e-98,0.571238728290052,0.75,0.537,1.064607508394e-93,"LYPLA1",4.17475973201353e-29,-0.139225066533011,0.75,0.917,1.52800380951427e-24
"387",5.77546931387324e-98,0.91685606428385,0.686,0.486,2.11387952357075e-93,"RPS27L",8.60281011830322e-99,1.00239737950041,0.686,0.709,3.14871453140016e-94
"388",3.85803030748697e-97,0.578694320499955,0.645,0.411,1.41207767284331e-92,"MRPS36",1.36023378161891e-11,-0.0631455466142016,0.645,0.832,4.97859166410338e-07
"389",6.53411297973618e-97,-0.732392678199601,0.634,0.678,2.39155069171324e-92,"PHC3",6.44255658632877e-11,0.395774488650667,0.634,0.737,2.35804013616219e-06
"390",8.1945764458492e-97,0.600143722281327,0.706,0.489,2.99929692494527e-92,"SNRPD1",2.10346853926462e-25,0.406296301148289,0.706,0.816,7.69890520056245e-21
"391",8.98505736397611e-97,-0.760712273162929,0.529,0.613,3.2886208457889e-92,"PHC2",0.0211441096832452,0.336154187665687,0.529,0.656,1
"392",1.32133247419614e-96,0.511078753001063,0.87,0.736,4.83620898880528e-92,"PTGES3",2.58169814895169e-187,0.73985851815327,0.87,0.911,9.4492733949781e-183
"393",2.41701195235045e-96,-0.268177594912347,0.995,0.998,8.8465054467979e-92,"SYT1",9.10124784238836e-52,-0.128864923105808,0.995,1,3.33114772279256e-47
"394",3.19560775085366e-96,0.555863029001587,0.709,0.486,1.16962439288995e-91,"PSMA6",3.61533337472921e-12,0.257107235112914,0.709,0.844,1.32324816848464e-07
"395",4.53087432857715e-96,0.500240439602795,0.838,0.685,1.65834531300252e-91,"PSMB6",1.76048074329584e-17,0.258263338222473,0.838,0.932,6.44353556853711e-13
"396",5.07602095167539e-96,0.777992772490726,0.476,0.277,1.85787442852271e-91,"SLC38A5",1.8277117960114e-26,-0.101077990510387,0.476,0.666,6.68960794458134e-22
"397",2.6211219858634e-95,0.525617675609816,0.787,0.599,9.59356858045863e-91,"MRPL41",0.246847030887347,0.0425930042615594,0.787,0.925,1
"398",1.00951648302109e-94,1.72745437146714,0.122,0.027,3.69493127950548e-90,"SLC24A2",0,-4.18889860833673,0.122,0.903,0
"399",6.55196325356176e-94,0.620559827721289,0.632,0.408,2.39808407043614e-89,"EIF5A",0.141752567975348,0.198773848492671,0.632,0.778,1
"400",1.63471787135308e-93,0.547916583114816,0.798,0.635,5.98323088093939e-89,"MPPED2",0.185000393289809,0.0616604490458075,0.798,0.908,1
"401",2.90257401530129e-93,0.589345189875039,0.664,0.449,1.06237111534043e-88,"CCT5",4.52836617191737e-36,0.533690557610338,0.664,0.754,1.65742730258348e-31
"402",4.19689154977059e-93,0.683327219723773,0.832,0.709,1.53610427613153e-88,"CC2D2A",0,-1.45190150354895,0.832,0.993,0
"403",8.87419300269209e-93,0.691995374442506,0.848,0.722,3.24804338091533e-88,"EIF5",8.70884496996118e-131,0.811104077701913,0.848,0.888,3.18752434745549e-126
"404",1.20053774833931e-92,0.552040380299099,0.713,0.494,4.39408821269671e-88,"NDUFA8",3.16883993060001e-14,-0.0917085731152034,0.713,0.889,1.15982710299891e-09
"405",1.62126668362145e-92,0.583316305659179,0.619,0.387,5.93399818872285e-88,"ZNHIT1",1.6486401664111e-13,-0.0688495897596915,0.619,0.813,6.03418787308128e-09
"406",2.28356023549213e-92,0.526119100995856,0.779,0.576,8.35805881792475e-88,"ERP29",2.23632650551037e-26,0.346038241990747,0.779,0.877,8.1851786428185e-22
"407",2.99964241269444e-92,0.586433556131659,0.569,0.343,1.09789911947029e-87,"HIGD2A",5.12996542678219e-26,-0.156873494360905,0.569,0.789,1.87761864585655e-21
"408",4.61919661956027e-92,0.568367455635904,0.742,0.528,1.69067215472525e-87,"GHITM",0.599903333507298,0.0758048378891216,0.742,0.886,1
"409",8.73372482099854e-91,0.614048954625008,0.676,0.465,3.19663062173368e-86,"STRADB",3.95980103463687e-61,-0.395275638136189,0.676,0.878,1.44932677668744e-56
"410",1.17801551306894e-90,0.376827048865508,0.957,0.872,4.31165457938364e-86,"TTC3",3.42886776251007e-43,-0.166399971733947,0.957,0.996,1.25499988975631e-38
"411",1.89512652669342e-90,0.557237016358238,0.757,0.562,6.93635260035061e-86,"SSBP1",2.52251177639142e-14,0.288654366204563,0.757,0.884,9.23264535277023e-10
"412",2.13808020319478e-90,0.5376717299893,0.705,0.468,7.82558735171322e-86,"IER3IP1",0.728972086920056,0.068106928224397,0.705,0.857,1
"413",5.95099112977249e-90,0.370780278391626,0.966,0.897,2.17812226340803e-85,"GNAS",3.94334672996582e-270,0.68183415581427,0.966,0.952,1.44330433663479e-265
"414",1.10708866129708e-89,0.594834279898827,0.644,0.418,4.05205520921343e-85,"PPIB",0.540787660876258,0.191364177457981,0.644,0.801,1
"415",1.13462398714912e-89,0.438201156920295,0.866,0.711,4.1528372553645e-85,"LAMTOR5",1.69066915649801e-23,-0.136665147540724,0.866,0.981,6.18801817969838e-19
"416",2.91362173831171e-89,-0.355001219839918,0.917,0.931,1.06641469243947e-84,"SRSF5",1.94032778100508e-63,0.35329339050904,0.917,0.973,7.10179371125668e-59
"417",3.50086924881117e-89,0.387888611723055,0.895,0.763,1.28135315375737e-84,"NDUFB11",2.56480398253658e-06,0.122435573476773,0.895,0.97,0.0938743905648212
"418",4.18079448205268e-89,-0.575728370982618,0.706,0.736,1.5302125883761e-84,"HNRNPF",5.22957295233125e-17,0.309730725693922,0.706,0.815,1.91407599628276e-12
"419",4.49525419658155e-89,0.360456016584274,0.928,0.852,1.64530798849081e-84,"PARK7",7.60743454258151e-46,-0.174397124281019,0.928,0.991,2.78439711693026e-41
"420",8.10181727181316e-88,-0.562131602425549,0.697,0.749,2.96534613965633e-83,"SSX2IP",1.09172813247174e-28,0.449044301823484,0.697,0.785,3.99583413765983e-24
"421",1.21458565303385e-87,-0.543574525762173,0.752,0.79,4.4455049486692e-83,"RASGRF2",4.63771011324514e-258,-0.672675575811705,0.752,0.962,1.69744827854885e-253
"422",8.46931941658759e-87,-0.447119140924959,0.844,0.867,3.09985559966522e-82,"CAMK2D",3.71608802474469e-15,-0.0928348297703894,0.844,0.955,1.3601253779368e-10
"423",1.27908300563761e-86,0.576969540306399,0.655,0.438,4.68157170893423e-82,"TMEM256",8.55803903815899e-05,0.239087209557149,0.655,0.792,1
"424",9.19025154384001e-86,-0.554540685277911,0.699,0.749,3.36372396756088e-81,"MAP7",3.25719418867723e-92,-0.3680197415174,0.699,0.91,1.19216564499775e-87
"425",1.15948966634597e-85,-1.3127126760543,0.212,0.351,4.24384812779288e-81,"NEGR1",0,-2.09612472822195,0.212,0.725,0
"426",1.17403936461777e-85,0.449175441990216,0.843,0.686,4.2971014784375e-81,"NDUFB10",0.488674390878761,0.0718240829221184,0.843,0.954,1
"427",1.62319021988497e-85,-0.583523366453746,0.691,0.736,5.94103852380096e-81,"ATXN1",1.20841020062099e-84,-0.374288312123835,0.691,0.894,4.42290217529289e-80
"428",1.90207569699058e-85,0.284601835752208,0.996,0.983,6.96178725855523e-81,"NACA",6.09014051841282e-23,0.149472689584897,0.996,1,2.22905233114428e-18
"429",5.21073805811664e-85,0.764122886147715,0.538,0.343,1.90718223665127e-80,"TUBB2B",4.72660950670353e-61,0.619038530822224,0.538,0.431,1.72998634554856e-56
"430",2.79662339677088e-84,0.543808684734815,0.698,0.489,1.02359212945211e-79,"CISD1",7.56532718268672e-89,-0.358527001304392,0.698,0.914,2.76898540213517e-84
"431",3.92781787306092e-84,0.267104788890408,0.995,0.969,1.43762061971903e-79,"RPS29",1.10237469373175e-104,0.300865677655241,0.995,0.998,4.03480161652756e-100
"432",1.31713964018809e-83,0.454638542548126,0.807,0.631,4.82086279705242e-79,"CLTA",3.99531716351983e-20,-0.117236319995856,0.807,0.951,1.46232603501989e-15
"433",1.65472476837731e-83,0.49883324594444,0.724,0.521,6.0564581247378e-79,"ATP5PB",0.0065683138069546,0.0135450916963822,0.724,0.884,1
"434",3.90127009864051e-83,0.536684380270265,0.7,0.503,1.42790386880341e-78,"HEBP2",4.30840204584166e-12,0.286435495884218,0.7,0.818,1.57691823279851e-07
"435",5.83968332295641e-83,-0.652178293625849,0.602,0.669,2.13738249303528e-78,"CASZ1",3.00081137492536e-08,-0.0113684501591192,0.602,0.77,0.00109832697133643
"436",9.35003783890275e-83,0.477302815128707,0.766,0.571,3.42220734941679e-78,"RABAC1",0.244233172205593,0.0726622625063273,0.766,0.897,1
"437",2.00718400770098e-82,0.53287704278127,0.637,0.412,7.34649418658637e-78,"PHF20",8.65714109344823e-26,-0.160050066378849,0.637,0.831,3.16860021161299e-21
"438",3.55216041595096e-82,0.533741597433088,0.665,0.462,1.30012623384221e-77,"GTF3C6",1.59816361678318e-06,0.257784627678884,0.665,0.798,0.0584943865378813
"439",5.32209370944906e-82,0.34717316597984,0.926,0.818,1.94793951859545e-77,"VDAC2",0.00101789355333203,-0.0149314272270238,0.926,0.99,1
"440",9.03801851058907e-82,0.35074126438505,0.88,0.794,3.30800515506071e-77,"GNGT2",2.4507043844768e-175,-0.516933614420526,0.88,0.986,8.96982311762353e-171
"441",9.88164556373073e-82,0.498978599952691,0.778,0.587,3.61678109278109e-77,"EFR3A",0.857907566808138,0.107423132456266,0.778,0.896,1
"442",1.18069782279837e-81,-0.289518288214785,0.949,0.951,4.32147210122432e-77,"CCNI",0.959625897957594,0.0628068201008416,0.949,0.987,1
"443",2.03289110668921e-81,-0.312177439355375,0.969,0.968,7.44058473959316e-77,"CALM2",1.51085354449841e-74,0.289368165817693,0.969,0.996,5.52987505821865e-70
"444",2.55361421153003e-81,0.541859907591514,0.737,0.546,9.34648337562108e-77,"EMC7",0.090807085578825,0.129325419781897,0.737,0.881,1
"445",9.65909106712679e-81,0.311854726497792,0.991,0.964,3.53532392147908e-76,"RPL39",1.54977946071016e-68,0.28563277409806,0.991,0.998,5.67234780414526e-64
"446",9.72114681275456e-81,-0.831950117919654,0.483,0.562,3.5580369449363e-76,"MSI1",2.19907183323715e-05,0.0823082686627107,0.483,0.638,0.804882281683129
"447",1.00339299225522e-80,0.541377556493036,0.667,0.452,3.67251869095332e-76,"MYL6B",5.46821825639228e-55,-0.274617338018746,0.667,0.89,2.00142256402214e-50
"448",1.74578231728557e-80,0.522334358439691,0.699,0.498,6.38973785949692e-76,"CNPY2",0.000370492298170087,0.196984106721497,0.699,0.849,1
"449",3.8865028779955e-80,0.619795283320229,0.602,0.4,1.42249891837513e-75,"LDLRAD4",0,-1.1627071750225,0.602,0.929,0
"450",2.51821048918902e-79,0.283492842462372,0.984,0.921,9.21690221148073e-75,"SNHG6",1.40909606087774e-110,0.371460002746242,0.984,0.995,5.15743249241861e-106
"451",3.41245229636567e-79,0.497331009714539,0.666,0.45,1.2489916649928e-74,"SPAG16",3.89185529297319e-104,-0.535961808538971,0.666,0.879,1.42445795578112e-99
"452",7.97542631155022e-79,-0.23846826310134,0.999,0.998,2.9190857842905e-74,"H3F3A",0.97097702041622,0.0189218329321656,0.999,1,1
"453",2.99475859511561e-78,-0.345989375634942,0.927,0.929,1.09611159339826e-73,"ARL3",3.67311672406729e-09,-0.0429709244981344,0.927,0.99,0.000134439745217587
"454",7.06217927676984e-78,0.501353689992961,0.743,0.559,2.58482823709053e-73,"LSM7",1.16119847415202e-45,0.462024578667228,0.743,0.837,4.25010253524382e-41
"455",3.65059761252227e-77,0.499514356088869,0.76,0.578,1.33615523215928e-72,"CCT4",1.40251557524555e-99,0.649555705926688,0.76,0.82,5.13334725695625e-95
"456",1.40221455884674e-76,0.517632972342319,0.659,0.443,5.13224550683495e-72,"TXNL4A",9.36111028624362e-31,-0.178809152034845,0.659,0.879,3.42625997586803e-26
"457",2.93420039264608e-76,0.378480279512549,0.885,0.755,1.07394668571239e-71,"SAP18",3.30080861137514e-68,0.378170994963271,0.885,0.947,1.20812895984941e-63
"458",5.86724362646148e-76,0.544254599533922,0.7,0.508,2.14746983972117e-71,"JTB",0.151441852096966,0.132628139734443,0.7,0.834,1
"459",9.41222074944715e-76,0.380517492075141,0.876,0.742,3.44496691650515e-71,"SSR4",0.028702274835845,0.0674656979147119,0.876,0.965,1
"460",1.26834929154547e-75,0.28412858941198,0.999,0.987,4.64228524198556e-71,"RPL5",1.38933686620425e-63,0.238783593957404,0.999,1,5.08511186399418e-59
"461",3.86775190009113e-75,-0.42087685900205,0.804,0.853,1.41563587295235e-70,"ANO2",0.250103794046439,0.0258736826816559,0.804,0.901,1
"462",7.64421729983364e-75,0.437099946268519,0.831,0.647,2.79785997391211e-70,"MZT2B",5.31423113719961e-05,-0.0183956891630337,0.831,0.947,1
"463",1.715418635136e-74,0.447310389994407,0.759,0.552,6.27860374646126e-70,"SF3B5",5.30632656302728e-05,0.168700256348401,0.759,0.885,1
"464",2.27710636039831e-74,0.462291213512679,0.821,0.687,8.33443698969384e-70,"SRSF3",6.1802462125673e-139,0.735567283811676,0.821,0.823,2.26203191626176e-134
"465",4.53572839285169e-74,0.510636944170638,0.777,0.614,1.66012194906765e-69,"STRAP",0.958988167174588,0.107464324866243,0.777,0.915,1
"466",6.24854996400313e-74,0.455252751488823,0.732,0.534,2.28703177232479e-69,"CANX",4.91653570300532e-23,-0.129221914816218,0.732,0.907,1.79950123265698e-18
"467",1.09341600202969e-73,0.511927325118955,0.603,0.391,4.00201190902885e-69,"REEP5",4.70445827371282e-32,-0.194564581078174,0.603,0.82,1.72187877276163e-27
"468",3.23596844989166e-73,0.334211092744537,0.907,0.799,1.18439681234485e-68,"PSMB1",1.26476493105634e-42,0.289166233064937,0.907,0.97,4.62916612415931e-38
"469",3.98430006266219e-73,0.640114456080515,0.438,0.259,1.45829366593499e-68,"DAPL1",0.187613122464798,0.274272922050281,0.438,0.537,1
"470",4.68477803238583e-73,-0.534319864346036,0.691,0.73,1.71467560763354e-68,"BNIP3L",1.26279345530207e-06,0.021193403440995,0.691,0.849,0.0462195032575112
"471",5.89511020964639e-73,1.06839355309728,0.169,0.062,2.15766928783267e-68,"PTTG1",1.77519211807602e-16,1.14761487811498,0.169,0.126,6.49738067137004e-12
"472",1.24049524493651e-72,0.463331281886836,0.716,0.509,4.54033664599211e-68,"AP2B1",3.35195834380488e-179,-0.541143758991089,0.716,0.942,1.22685027341603e-174
"473",2.66162781644903e-72,-0.584754948963648,0.642,0.682,9.7418239709851e-68,"FZD3",1.3017781927006e-80,-0.361693914827892,0.642,0.875,4.76463836310346e-76
"474",2.74973478841552e-72,0.400994015846236,0.889,0.782,1.00643042990796e-67,"MRFAP1",7.85505877820956e-33,0.301336120796238,0.889,0.967,2.87503006341248e-28
"475",3.76261040642448e-72,0.457523062186778,0.769,0.581,1.37715303485543e-67,"ZCRB1",0.0513397740080639,0.056427866089406,0.769,0.914,1
"476",9.31187173375032e-72,0.504759416599676,0.709,0.511,3.40823817326995e-67,"NUDC",3.73088001500606e-07,0.241321785459789,0.709,0.846,0.0136553939429237
"477",1.13127264431225e-71,-0.451083059551734,0.737,0.758,4.14057100544727e-67,"ARGLU1",7.90968301025056e-05,0.213796777305345,0.737,0.858,1
"478",1.16941451797484e-71,0.423726822480344,0.809,0.635,4.28017407723972e-67,"BEX1",1.87149898328952e-17,0.270859952862498,0.809,0.899,6.84987342873797e-13
"479",1.38159039524426e-71,0.447357298733639,0.77,0.599,5.05675900563353e-67,"PGRMC1",4.95345100121602e-207,-0.562006979560771,0.77,0.969,1.81301260095508e-202
"480",1.60798327119019e-71,0.472760175632574,0.777,0.602,5.88537957088323e-67,"TXN",1.89423315639801e-23,0.328077996642691,0.777,0.885,6.93308277573234e-19
"481",1.65219487339172e-71,0.459851171713662,0.75,0.561,6.04719845610102e-67,"SCAND1",1.93122053897288e-05,-0.0127731874528745,0.75,0.904,0.706846029469462
"482",1.67370292824895e-71,0.482194210764418,0.683,0.475,6.12592008768398e-67,"RSL24D1",1.56942821059533e-13,0.299577161781719,0.683,0.802,5.74426419359996e-09
"483",1.95538923110221e-71,0.457207386579396,0.722,0.518,7.15692012475719e-67,"MAP2K2",0.561211332371661,0.0851325173726734,0.722,0.872,1
"484",2.22161184255672e-71,0.46028495687255,0.652,0.439,8.13132150494183e-67,"EIF5B",9.024151548462e-31,0.508527802366042,0.652,0.726,3.30292970825258e-26
"485",2.49286770872746e-71,0.382445428854702,0.856,0.707,9.12414510071339e-67,"NDUFA2",2.1762746081908e-51,-0.22518928609718,0.856,0.973,7.96538269343915e-47
"486",1.62883901796107e-70,0.494007332114948,0.767,0.605,5.9617136896393e-66,"NOL7",3.59732070542735e-46,0.433037684698629,0.767,0.864,1.31665535139347e-41
"487",3.94898574888523e-70,0.489514942589495,0.685,0.481,1.44536827394948e-65,"ACP1",6.62175684344549e-14,0.306994182560658,0.685,0.801,2.42362922226948e-09
"488",4.52249949790261e-70,0.224398467406971,0.998,0.993,1.65528004122734e-65,"RPL19",3.5654569826451e-144,0.327651001516957,0.998,1,1.30499291021793e-139
"489",6.23101071725604e-70,0.276835952949941,0.988,0.961,2.28061223262288e-65,"RPSA",1.15120291243509e-12,0.121250789254547,0.988,0.999,4.21351777980368e-08
"490",1.01071577609685e-69,0.452246119556146,0.802,0.66,3.69932081209207e-65,"PSMA2",3.0359178267653e-41,0.393063228056115,0.802,0.901,1.11117628377437e-36
"491",1.07607774141256e-69,0.476878069055398,0.657,0.448,3.9385521413441e-65,"PSAP",3.22177298770274e-05,0.243590846284405,0.657,0.793,1
"492",7.87813365971168e-69,0.502205134346847,0.673,0.482,2.88347570079107e-64,"RAD23A",4.16751362616087e-35,0.489770964813929,0.673,0.755,1.52535166231114e-30
"493",7.94844523216931e-69,0.589962790866073,0.537,0.346,2.90921043942629e-64,"UGCG",1.32984527872102e-270,-0.886360830744872,0.537,0.874,4.86736670464682e-266
"494",9.64162653833985e-69,0.423900374345403,0.674,0.476,3.52893172929777e-64,"JUN",3.71965358415084e-16,0.436591472864401,0.674,0.72,1.36143040833505e-11
"495",1.65087332819889e-68,0.284934151183784,0.939,0.863,6.04236146854075e-64,"ATP6V1G1",1.88236275030982e-08,0.111626265930869,0.939,0.991,0.000688963590240896
"496",2.14110853870064e-68,-0.252961351876248,0.998,0.997,7.8366713624982e-64,"PTMA",1.14499440347275e-70,0.236540154917544,0.998,1,4.19079401615061e-66
"497",2.42500020764216e-68,0.460340523737552,0.82,0.656,8.87574325999106e-64,"TMSB10",0,1.48037249427879,0.82,0.592,0
"498",2.64484846056617e-68,0.233237285122458,0.998,0.993,9.68040985051824e-64,"RPL18",1.50422066746987e-22,0.133283032124864,0.998,1,5.50559806500648e-18
"499",2.64662903908753e-68,0.472872061634581,0.798,0.661,9.68692694596426e-64,"PFDN2",7.92732763671717e-12,0.242712840209552,0.798,0.921,2.90148118831485e-07
"500",1.46620800414242e-67,-1.03025316590241,0.483,0.534,5.36646791596166e-63,"IER2",0.292364909380829,0.108123607656322,0.483,0.527,1
"501",3.95912801869826e-67,0.393752241238826,0.692,0.488,1.44908044612375e-62,"PRICKLE2",6.84944203448386e-88,-0.405106072657012,0.692,0.903,2.50696427904144e-83
"502",1.59114476639829e-66,0.414468353926896,0.705,0.509,5.82374895949437e-62,"HLTF",3.64564919688538e-33,-0.182224619130194,0.705,0.897,1.33434406255202e-28
"503",1.83935449048595e-66,0.438249560521276,0.659,0.46,6.73222137062761e-62,"LINC02506",1.39789123872726e-38,0.579657731708437,0.659,0.58,5.11642172286566e-34
"504",2.20516603781854e-66,0.25336271595891,0.994,0.975,8.07112821501964e-62,"RPL22",4.80637423085686e-67,0.267267588247257,0.994,1,1.75918103223592e-62
"505",2.8221759639862e-66,0.522013728857023,0.571,0.372,1.03294462457859e-61,"VDAC3",5.03601486598979e-17,-0.0655671793995081,0.571,0.781,1.84323180110092e-12
"506",3.12468803271303e-66,0.352241137113819,0.878,0.734,1.1436670668533e-61,"GABARAP",7.23304166733864e-49,0.335717588942755,0.878,0.945,2.64736558066262e-44
"507",3.65746961361733e-66,0.431804714148017,0.699,0.49,1.33867045328008e-61,"TMEM258",1.8026610449151e-12,0.273655519517794,0.699,0.811,6.59791969049377e-08
"508",5.45780980660389e-66,0.445464244765091,0.702,0.498,1.99761296731509e-61,"DNAJB6",1.56757451133055e-15,0.328113066133095,0.702,0.802,5.73747946892093e-11
"509",7.42721603708744e-66,0.40863902355582,0.733,0.531,2.71843534173437e-61,"SEM1",0.0480357812382903,0.118086842510084,0.733,0.87,1
"510",1.0985968910754e-65,0.354815718349554,0.884,0.759,4.02097448102507e-61,"MEIS2",2.42762949158903e-07,0.178861876410312,0.884,0.962,0.00888536670216501
"511",1.2016478771192e-65,0.286012467353108,0.942,0.852,4.39815139504399e-61,"ATP5MC2",5.47360149211201e-49,-0.182978941733083,0.942,0.995,2.00339288212792e-44
"512",1.68350399428059e-65,0.392190885665887,0.789,0.604,6.16179296946638e-61,"SNRPD2",0.13796001425371,0.0281236363492867,0.789,0.929,1
"513",2.21516793186125e-65,0.423526257355517,0.686,0.472,8.10773614740536e-61,"MRPS21",5.42099997901422e-18,-0.118060668100639,0.686,0.866,1.98414020231899e-13
